note_id,created_at,hub_id,vehicle_id,note_type,constraint_code,is_blocking,valid_until,note_text,evidence_ref,source_type
NOTE_INTAKE_20250523_HUB_VITHANH,2025-05-23T23:00:00+07:00,HUB_VITHANH,,daily_intake,NONE,False,2025-05-24T23:00:00+07:00,"Ngày 2025-05-23, HUB_VITHANH tiếp nhận 3 đơn, tổng 90.3 tấn; 90.3 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-23:HUB_VITHANH,simulated
NOTE_INTAKE_20250524_HUB_LONGXUYEN,2025-05-24T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,DEADLINE_PRESSURE,False,2025-05-25T23:00:00+07:00,"Ngày 2025-05-24, HUB_LONGXUYEN tiếp nhận 7 đơn, tổng 57.6 tấn; 48.6 tấn tương thích đường thủy; 2 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-24:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20250524_HUB_SOCTRANG,2025-05-24T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,DEADLINE_PRESSURE,False,2025-05-25T23:00:00+07:00,"Ngày 2025-05-24, HUB_SOCTRANG tiếp nhận 7 đơn, tổng 24.2 tấn; 15.2 tấn tương thích đường thủy; 4 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-24:HUB_SOCTRANG,simulated
NOTE_INTAKE_20250524_HUB_VINHLONG,2025-05-24T23:00:00+07:00,HUB_VINHLONG,,daily_intake,DEADLINE_PRESSURE,False,2025-05-25T23:00:00+07:00,"Ngày 2025-05-24, HUB_VINHLONG tiếp nhận 6 đơn, tổng 26.0 tấn; 24.2 tấn tương thích đường thủy; 1 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-24:HUB_VINHLONG,simulated
NOTE_INTAKE_20250524_HUB_VITHANH,2025-05-24T23:00:00+07:00,HUB_VITHANH,,daily_intake,DEADLINE_PRESSURE,False,2025-05-25T23:00:00+07:00,"Ngày 2025-05-24, HUB_VITHANH tiếp nhận 4 đơn, tổng 20.7 tấn; 15.6 tấn tương thích đường thủy; 1 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-24:HUB_VITHANH,simulated
NOTE_INTAKE_20250525_HUB_LONGXUYEN,2025-05-25T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,DEADLINE_PRESSURE,False,2025-05-26T23:00:00+07:00,"Ngày 2025-05-25, HUB_LONGXUYEN tiếp nhận 6 đơn, tổng 55.7 tấn; 47.4 tấn tương thích đường thủy; 3 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-25:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20250525_HUB_SOCTRANG,2025-05-25T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,NONE,False,2025-05-26T23:00:00+07:00,"Ngày 2025-05-25, HUB_SOCTRANG tiếp nhận 3 đơn, tổng 32.9 tấn; 32.9 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-25:HUB_SOCTRANG,simulated
NOTE_INTAKE_20250525_HUB_VINHLONG,2025-05-25T23:00:00+07:00,HUB_VINHLONG,,daily_intake,NONE,False,2025-05-26T23:00:00+07:00,"Ngày 2025-05-25, HUB_VINHLONG tiếp nhận 3 đơn, tổng 13.3 tấn; 13.3 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-25:HUB_VINHLONG,simulated
NOTE_INTAKE_20250525_HUB_VITHANH,2025-05-25T23:00:00+07:00,HUB_VITHANH,,daily_intake,DEADLINE_PRESSURE,False,2025-05-26T23:00:00+07:00,"Ngày 2025-05-25, HUB_VITHANH tiếp nhận 7 đơn, tổng 83.2 tấn; 80.1 tấn tương thích đường thủy; 1 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-25:HUB_VITHANH,simulated
NOTE_INTAKE_20250526_HUB_LONGXUYEN,2025-05-26T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,DEADLINE_PRESSURE,False,2025-05-27T23:00:00+07:00,"Ngày 2025-05-26, HUB_LONGXUYEN tiếp nhận 7 đơn, tổng 52.0 tấn; 43.9 tấn tương thích đường thủy; 2 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-26:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20250526_HUB_SOCTRANG,2025-05-26T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,DEADLINE_PRESSURE,False,2025-05-27T23:00:00+07:00,"Ngày 2025-05-26, HUB_SOCTRANG tiếp nhận 7 đơn, tổng 47.2 tấn; 37.5 tấn tương thích đường thủy; 2 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-26:HUB_SOCTRANG,simulated
NOTE_INTAKE_20250526_HUB_VINHLONG,2025-05-26T23:00:00+07:00,HUB_VINHLONG,,daily_intake,NONE,False,2025-05-27T23:00:00+07:00,"Ngày 2025-05-26, HUB_VINHLONG tiếp nhận 4 đơn, tổng 23.6 tấn; 23.6 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-26:HUB_VINHLONG,simulated
NOTE_INTAKE_20250526_HUB_VITHANH,2025-05-26T23:00:00+07:00,HUB_VITHANH,,daily_intake,DEADLINE_PRESSURE,False,2025-05-27T23:00:00+07:00,"Ngày 2025-05-26, HUB_VITHANH tiếp nhận 5 đơn, tổng 36.8 tấn; 28.2 tấn tương thích đường thủy; 2 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-26:HUB_VITHANH,simulated
NOTE_INTAKE_20250527_HUB_LONGXUYEN,2025-05-27T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,DEADLINE_PRESSURE,False,2025-05-28T23:00:00+07:00,"Ngày 2025-05-27, HUB_LONGXUYEN tiếp nhận 5 đơn, tổng 29.9 tấn; 26.1 tấn tương thích đường thủy; 1 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-27:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20250527_HUB_SOCTRANG,2025-05-27T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,DEADLINE_PRESSURE,False,2025-05-28T23:00:00+07:00,"Ngày 2025-05-27, HUB_SOCTRANG tiếp nhận 2 đơn, tổng 7.7 tấn; 3.3 tấn tương thích đường thủy; 1 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-27:HUB_SOCTRANG,simulated
NOTE_INTAKE_20250527_HUB_VINHLONG,2025-05-27T23:00:00+07:00,HUB_VINHLONG,,daily_intake,DEADLINE_PRESSURE,False,2025-05-28T23:00:00+07:00,"Ngày 2025-05-27, HUB_VINHLONG tiếp nhận 8 đơn, tổng 58.8 tấn; 50.3 tấn tương thích đường thủy; 2 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-27:HUB_VINHLONG,simulated
NOTE_INTAKE_20250527_HUB_VITHANH,2025-05-27T23:00:00+07:00,HUB_VITHANH,,daily_intake,DEADLINE_PRESSURE,False,2025-05-28T23:00:00+07:00,"Ngày 2025-05-27, HUB_VITHANH tiếp nhận 4 đơn, tổng 47.7 tấn; 45.1 tấn tương thích đường thủy; 1 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-27:HUB_VITHANH,simulated
NOTE_INTAKE_20250528_HUB_LONGXUYEN,2025-05-28T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,DEADLINE_PRESSURE,False,2025-05-29T23:00:00+07:00,"Ngày 2025-05-28, HUB_LONGXUYEN tiếp nhận 7 đơn, tổng 48.1 tấn; 43.1 tấn tương thích đường thủy; 2 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-28:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20250528_HUB_SOCTRANG,2025-05-28T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,DEADLINE_PRESSURE,False,2025-05-29T23:00:00+07:00,"Ngày 2025-05-28, HUB_SOCTRANG tiếp nhận 6 đơn, tổng 36.0 tấn; 29.1 tấn tương thích đường thủy; 1 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-28:HUB_SOCTRANG,simulated
NOTE_INTAKE_20250528_HUB_VINHLONG,2025-05-28T23:00:00+07:00,HUB_VINHLONG,,daily_intake,NONE,False,2025-05-29T23:00:00+07:00,"Ngày 2025-05-28, HUB_VINHLONG tiếp nhận 2 đơn, tổng 9.1 tấn; 9.1 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-28:HUB_VINHLONG,simulated
NOTE_INTAKE_20250528_HUB_VITHANH,2025-05-28T23:00:00+07:00,HUB_VITHANH,,daily_intake,NONE,False,2025-05-29T23:00:00+07:00,"Ngày 2025-05-28, HUB_VITHANH tiếp nhận 6 đơn, tổng 45.1 tấn; 45.1 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-28:HUB_VITHANH,simulated
NOTE_INTAKE_20250529_HUB_LONGXUYEN,2025-05-29T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,DEADLINE_PRESSURE,False,2025-05-30T23:00:00+07:00,"Ngày 2025-05-29, HUB_LONGXUYEN tiếp nhận 6 đơn, tổng 33.1 tấn; 23.9 tấn tương thích đường thủy; 3 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-29:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20250529_HUB_SOCTRANG,2025-05-29T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,DEADLINE_PRESSURE,False,2025-05-30T23:00:00+07:00,"Ngày 2025-05-29, HUB_SOCTRANG tiếp nhận 2 đơn, tổng 5.2 tấn; 0.0 tấn tương thích đường thủy; 2 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-29:HUB_SOCTRANG,simulated
NOTE_INTAKE_20250529_HUB_VINHLONG,2025-05-29T23:00:00+07:00,HUB_VINHLONG,,daily_intake,NONE,False,2025-05-30T23:00:00+07:00,"Ngày 2025-05-29, HUB_VINHLONG tiếp nhận 2 đơn, tổng 7.3 tấn; 7.3 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-29:HUB_VINHLONG,simulated
NOTE_INTAKE_20250529_HUB_VITHANH,2025-05-29T23:00:00+07:00,HUB_VITHANH,,daily_intake,DEADLINE_PRESSURE,False,2025-05-30T23:00:00+07:00,"Ngày 2025-05-29, HUB_VITHANH tiếp nhận 7 đơn, tổng 45.9 tấn; 36.5 tấn tương thích đường thủy; 2 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-29:HUB_VITHANH,simulated
NOTE_INTAKE_20250530_HUB_LONGXUYEN,2025-05-30T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,DEADLINE_PRESSURE,False,2025-05-31T23:00:00+07:00,"Ngày 2025-05-30, HUB_LONGXUYEN tiếp nhận 8 đơn, tổng 44.5 tấn; 23.8 tấn tương thích đường thủy; 5 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-30:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20250530_HUB_SOCTRANG,2025-05-30T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,DEADLINE_PRESSURE,False,2025-05-31T23:00:00+07:00,"Ngày 2025-05-30, HUB_SOCTRANG tiếp nhận 11 đơn, tổng 65.0 tấn; 43.5 tấn tương thích đường thủy; 6 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-30:HUB_SOCTRANG,simulated
NOTE_INTAKE_20250530_HUB_VINHLONG,2025-05-30T23:00:00+07:00,HUB_VINHLONG,,daily_intake,DEADLINE_PRESSURE,False,2025-05-31T23:00:00+07:00,"Ngày 2025-05-30, HUB_VINHLONG tiếp nhận 10 đơn, tổng 49.5 tấn; 41.8 tấn tương thích đường thủy; 3 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-30:HUB_VINHLONG,simulated
NOTE_INTAKE_20250530_HUB_VITHANH,2025-05-30T23:00:00+07:00,HUB_VITHANH,,daily_intake,DEADLINE_PRESSURE,False,2025-05-31T23:00:00+07:00,"Ngày 2025-05-30, HUB_VITHANH tiếp nhận 6 đơn, tổng 47.8 tấn; 44.4 tấn tương thích đường thủy; 1 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-30:HUB_VITHANH,simulated
NOTE_INTAKE_20250531_HUB_LONGXUYEN,2025-05-31T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,NONE,False,2025-06-01T23:00:00+07:00,"Ngày 2025-05-31, HUB_LONGXUYEN tiếp nhận 7 đơn, tổng 60.4 tấn; 60.4 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-31:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20250531_HUB_SOCTRANG,2025-05-31T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,DEADLINE_PRESSURE,False,2025-06-01T23:00:00+07:00,"Ngày 2025-05-31, HUB_SOCTRANG tiếp nhận 4 đơn, tổng 23.5 tấn; 14.1 tấn tương thích đường thủy; 2 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-31:HUB_SOCTRANG,simulated
NOTE_INTAKE_20250531_HUB_VINHLONG,2025-05-31T23:00:00+07:00,HUB_VINHLONG,,daily_intake,DEADLINE_PRESSURE,False,2025-06-01T23:00:00+07:00,"Ngày 2025-05-31, HUB_VINHLONG tiếp nhận 4 đơn, tổng 19.0 tấn; 11.3 tấn tương thích đường thủy; 2 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-31:HUB_VINHLONG,simulated
NOTE_INTAKE_20250531_HUB_VITHANH,2025-05-31T23:00:00+07:00,HUB_VITHANH,,daily_intake,NONE,False,2025-06-01T23:00:00+07:00,"Ngày 2025-05-31, HUB_VITHANH tiếp nhận 5 đơn, tổng 59.2 tấn; 59.2 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-31:HUB_VITHANH,simulated
NOTE_INTAKE_20250601_HUB_LONGXUYEN,2025-06-01T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,NONE,False,2025-06-02T23:00:00+07:00,"Ngày 2025-06-01, HUB_LONGXUYEN tiếp nhận 4 đơn, tổng 31.0 tấn; 31.0 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-06-01:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20250601_HUB_SOCTRANG,2025-06-01T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,DEADLINE_PRESSURE,False,2025-06-02T23:00:00+07:00,"Ngày 2025-06-01, HUB_SOCTRANG tiếp nhận 1 đơn, tổng 2.3 tấn; 0.0 tấn tương thích đường thủy; 1 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-06-01:HUB_SOCTRANG,simulated
NOTE_INTAKE_20250601_HUB_VINHLONG,2025-06-01T23:00:00+07:00,HUB_VINHLONG,,daily_intake,NONE,False,2025-06-02T23:00:00+07:00,"Ngày 2025-06-01, HUB_VINHLONG tiếp nhận 4 đơn, tổng 24.4 tấn; 24.4 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-06-01:HUB_VINHLONG,simulated
NOTE_INTAKE_20250601_HUB_VITHANH,2025-06-01T23:00:00+07:00,HUB_VITHANH,,daily_intake,DEADLINE_PRESSURE,False,2025-06-02T23:00:00+07:00,"Ngày 2025-06-01, HUB_VITHANH tiếp nhận 5 đơn, tổng 42.0 tấn; 31.8 tấn tương thích đường thủy; 2 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-06-01:HUB_VITHANH,simulated
NOTE_INTAKE_20250602_HUB_LONGXUYEN,2025-06-02T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,DEADLINE_PRESSURE,False,2025-06-03T23:00:00+07:00,"Ngày 2025-06-02, HUB_LONGXUYEN tiếp nhận 3 đơn, tổng 14.0 tấn; 9.5 tấn tương thích đường thủy; 1 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-06-02:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20250602_HUB_SOCTRANG,2025-06-02T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,NONE,False,2025-06-03T23:00:00+07:00,"Ngày 2025-06-02, HUB_SOCTRANG tiếp nhận 2 đơn, tổng 17.2 tấn; 17.2 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-06-02:HUB_SOCTRANG,simulated
NOTE_INTAKE_20250602_HUB_VINHLONG,2025-06-02T23:00:00+07:00,HUB_VINHLONG,,daily_intake,DEADLINE_PRESSURE,False,2025-06-03T23:00:00+07:00,"Ngày 2025-06-02, HUB_VINHLONG tiếp nhận 8 đơn, tổng 45.1 tấn; 40.8 tấn tương thích đường thủy; 2 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-06-02:HUB_VINHLONG,simulated
NOTE_INTAKE_20250602_HUB_VITHANH,2025-06-02T23:00:00+07:00,HUB_VITHANH,,daily_intake,NONE,False,2025-06-03T23:00:00+07:00,"Ngày 2025-06-02, HUB_VITHANH tiếp nhận 2 đơn, tổng 30.3 tấn; 30.3 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-06-02:HUB_VITHANH,simulated
NOTE_INTAKE_20250603_HUB_LONGXUYEN,2025-06-03T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,DEADLINE_PRESSURE,False,2025-06-04T23:00:00+07:00,"Ngày 2025-06-03, HUB_LONGXUYEN tiếp nhận 7 đơn, tổng 48.5 tấn; 37.7 tấn tương thích đường thủy; 2 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-06-03:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20250603_HUB_SOCTRANG,2025-06-03T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,DEADLINE_PRESSURE,False,2025-06-04T23:00:00+07:00,"Ngày 2025-06-03, HUB_SOCTRANG tiếp nhận 5 đơn, tổng 21.0 tấn; 13.0 tấn tương thích đường thủy; 3 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-06-03:HUB_SOCTRANG,simulated
NOTE_INTAKE_20250603_HUB_VINHLONG,2025-06-03T23:00:00+07:00,HUB_VINHLONG,,daily_intake,NONE,False,2025-06-04T23:00:00+07:00,"Ngày 2025-06-03, HUB_VINHLONG tiếp nhận 3 đơn, tổng 18.7 tấn; 18.7 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-06-03:HUB_VINHLONG,simulated
NOTE_INTAKE_20250603_HUB_VITHANH,2025-06-03T23:00:00+07:00,HUB_VITHANH,,daily_intake,DEADLINE_PRESSURE,False,2025-06-04T23:00:00+07:00,"Ngày 2025-06-03, HUB_VITHANH tiếp nhận 7 đơn, tổng 48.2 tấn; 38.2 tấn tương thích đường thủy; 2 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-06-03:HUB_VITHANH,simulated
NOTE_INTAKE_20250604_HUB_LONGXUYEN,2025-06-04T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,NONE,False,2025-06-05T23:00:00+07:00,"Ngày 2025-06-04, HUB_LONGXUYEN tiếp nhận 4 đơn, tổng 37.9 tấn; 37.9 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-06-04:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20250604_HUB_SOCTRANG,2025-06-04T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,DEADLINE_PRESSURE,False,2025-06-05T23:00:00+07:00,"Ngày 2025-06-04, HUB_SOCTRANG tiếp nhận 4 đơn, tổng 17.3 tấn; 12.7 tấn tương thích đường thủy; 2 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-06-04:HUB_SOCTRANG,simulated
NOTE_INTAKE_20250604_HUB_VINHLONG,2025-06-04T23:00:00+07:00,HUB_VINHLONG,,daily_intake,DEADLINE_PRESSURE,False,2025-06-05T23:00:00+07:00,"Ngày 2025-06-04, HUB_VINHLONG tiếp nhận 9 đơn, tổng 53.8 tấn; 47.5 tấn tương thích đường thủy; 2 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-06-04:HUB_VINHLONG,simulated
NOTE_INTAKE_20250604_HUB_VITHANH,2025-06-04T23:00:00+07:00,HUB_VITHANH,,daily_intake,DEADLINE_PRESSURE,False,2025-06-05T23:00:00+07:00,"Ngày 2025-06-04, HUB_VITHANH tiếp nhận 4 đơn, tổng 35.7 tấn; 27.7 tấn tương thích đường thủy; 1 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-06-04:HUB_VITHANH,simulated
NOTE_INTAKE_20250605_HUB_LONGXUYEN,2025-06-05T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,DEADLINE_PRESSURE,False,2025-06-06T23:00:00+07:00,"Ngày 2025-06-05, HUB_LONGXUYEN tiếp nhận 9 đơn, tổng 43.6 tấn; 29.4 tấn tương thích đường thủy; 4 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-06-05:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20250605_HUB_SOCTRANG,2025-06-05T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,NONE,False,2025-06-06T23:00:00+07:00,"Ngày 2025-06-05, HUB_SOCTRANG tiếp nhận 6 đơn, tổng 33.8 tấn; 33.8 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-06-05:HUB_SOCTRANG,simulated
NOTE_INTAKE_20250605_HUB_VINHLONG,2025-06-05T23:00:00+07:00,HUB_VINHLONG,,daily_intake,NONE,False,2025-06-06T23:00:00+07:00,"Ngày 2025-06-05, HUB_VINHLONG tiếp nhận 11 đơn, tổng 61.4 tấn; 61.4 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-06-05:HUB_VINHLONG,simulated
NOTE_INTAKE_20250605_HUB_VITHANH,2025-06-05T23:00:00+07:00,HUB_VITHANH,,daily_intake,DEADLINE_PRESSURE,False,2025-06-06T23:00:00+07:00,"Ngày 2025-06-05, HUB_VITHANH tiếp nhận 11 đơn, tổng 101.2 tấn; 97.6 tấn tương thích đường thủy; 1 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-06-05:HUB_VITHANH,simulated
NOTE_INTAKE_20250606_HUB_LONGXUYEN,2025-06-06T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,DEADLINE_PRESSURE,False,2025-06-07T23:00:00+07:00,"Ngày 2025-06-06, HUB_LONGXUYEN tiếp nhận 3 đơn, tổng 16.3 tấn; 12.4 tấn tương thích đường thủy; 1 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-06-06:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20250606_HUB_SOCTRANG,2025-06-06T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,DEADLINE_PRESSURE,False,2025-06-07T23:00:00+07:00,"Ngày 2025-06-06, HUB_SOCTRANG tiếp nhận 6 đơn, tổng 30.3 tấn; 23.5 tấn tương thích đường thủy; 3 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-06-06:HUB_SOCTRANG,simulated
NOTE_INTAKE_20250606_HUB_VINHLONG,2025-06-06T23:00:00+07:00,HUB_VINHLONG,,daily_intake,DEADLINE_PRESSURE,False,2025-06-07T23:00:00+07:00,"Ngày 2025-06-06, HUB_VINHLONG tiếp nhận 7 đơn, tổng 35.6 tấn; 33.3 tấn tương thích đường thủy; 1 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-06-06:HUB_VINHLONG,simulated
NOTE_INTAKE_20250606_HUB_VITHANH,2025-06-06T23:00:00+07:00,HUB_VITHANH,,daily_intake,NONE,False,2025-06-07T23:00:00+07:00,"Ngày 2025-06-06, HUB_VITHANH tiếp nhận 6 đơn, tổng 70.3 tấn; 70.3 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-06-06:HUB_VITHANH,simulated
NOTE_INTAKE_20250607_HUB_LONGXUYEN,2025-06-07T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,NONE,False,2025-06-08T23:00:00+07:00,"Ngày 2025-06-07, HUB_LONGXUYEN tiếp nhận 2 đơn, tổng 14.8 tấn; 14.8 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-06-07:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20250607_HUB_SOCTRANG,2025-06-07T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,DEADLINE_PRESSURE,False,2025-06-08T23:00:00+07:00,"Ngày 2025-06-07, HUB_SOCTRANG tiếp nhận 6 đơn, tổng 39.8 tấn; 36.6 tấn tương thích đường thủy; 1 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-06-07:HUB_SOCTRANG,simulated
NOTE_INTAKE_20250607_HUB_VINHLONG,2025-06-07T23:00:00+07:00,HUB_VINHLONG,,daily_intake,NONE,False,2025-06-08T23:00:00+07:00,"Ngày 2025-06-07, HUB_VINHLONG tiếp nhận 3 đơn, tổng 11.9 tấn; 11.9 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-06-07:HUB_VINHLONG,simulated
NOTE_INTAKE_20250607_HUB_VITHANH,2025-06-07T23:00:00+07:00,HUB_VITHANH,,daily_intake,NONE,False,2025-06-08T23:00:00+07:00,"Ngày 2025-06-07, HUB_VITHANH tiếp nhận 2 đơn, tổng 17.1 tấn; 17.1 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-06-07:HUB_VITHANH,simulated
NOTE_INTAKE_20250608_HUB_LONGXUYEN,2025-06-08T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,DEADLINE_PRESSURE,False,2025-06-09T23:00:00+07:00,"Ngày 2025-06-08, HUB_LONGXUYEN tiếp nhận 5 đơn, tổng 28.9 tấn; 26.8 tấn tương thích đường thủy; 1 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-06-08:HUB_LONGXUYEN,simulated
