date,hub_id,rainfall_3d_mm,flood_risk_3d,salinity_risk_14d,supply_factor,delay_factor,priority_add,road_capacity_factor,freight_weather_factor
2025-05-11,HUB_VITHANH,51.491904,0.015183,0.432143,0.943112,1.091020,0.125153,0.920357,1.068265
2025-05-12,HUB_LONGXUYEN,49.790545,0.014682,0.136286,0.973969,1.041650,0.057269,0.963556,1.031238
2025-05-12,HUB_SOCTRANG,54.848417,0.016173,0.757143,0.905519,1.151170,0.207858,0.867727,1.113377
2025-05-12,HUB_VINHLONG,48.975836,0.014442,0.340714,0.957595,1.067848,0.093291,0.940633,1.050886
2025-05-12,HUB_VITHANH,53.245288,0.015700,0.416429,0.940168,1.095731,0.131630,0.916235,1.071798
2025-05-13,HUB_LONGXUYEN,44.762078,0.013199,0.131143,1.011349,1.000000,0.000000,1.000000,1.000000
2025-05-13,HUB_SOCTRANG,48.656758,0.014347,0.728571,0.923481,1.122430,0.168341,0.892874,1.091823
2025-05-13,HUB_VINHLONG,43.738991,0.012897,0.327857,0.993687,1.010100,0.013888,0.991162,1.007575
2025-05-13,HUB_VITHANH,47.301133,0.013948,0.400714,0.956358,1.069827,0.096012,0.938901,1.052370
2025-05-14,HUB_LONGXUYEN,41.650290,0.012281,0.126000,1.011941,1.000000,0.000000,1.000000,1.000000
2025-05-14,HUB_SOCTRANG,45.685809,0.013471,0.700000,0.933438,1.106500,0.146437,0.906813,1.079875
2025-05-14,HUB_VINHLONG,41.101360,0.012120,0.315000,0.994953,1.008075,0.011103,0.992935,1.006056
2025-05-14,HUB_VITHANH,44.056985,0.012991,0.385000,0.988531,1.018350,0.025231,0.983944,1.013763
2025-05-15,HUB_LONGXUYEN,31.131905,0.009180,0.120857,1.012838,1.000000,0.000000,1.000000,1.000000
2025-05-15,HUB_SOCTRANG,33.535393,0.009889,0.671429,0.963187,1.058901,0.080989,0.948462,1.044176
2025-05-15,HUB_VINHLONG,30.309617,0.008937,0.302143,0.996556,1.005511,0.007577,0.995178,1.004133
2025-05-15,HUB_VITHANH,32.706735,0.009644,0.369286,0.990414,1.015337,0.021089,0.986580,1.011503
2025-05-16,HUB_LONGXUYEN,34.629690,0.010211,0.115714,1.013156,1.000000,0.000000,1.000000,1.000000
2025-05-16,HUB_SOCTRANG,38.245103,0.011277,0.642857,0.965564,1.055098,0.075759,0.951790,1.041323
2025-05-16,HUB_VINHLONG,33.529503,0.009887,0.289286,0.997580,1.003872,0.005324,0.996612,1.002904
2025-05-16,HUB_VITHANH,36.686289,0.010818,0.353571,0.991664,1.013337,0.018339,0.988330,1.010003
2025-05-17,HUB_LONGXUYEN,36.788322,0.010848,0.110571,1.013530,1.000000,0.000000,1.000000,1.000000
2025-05-17,HUB_SOCTRANG,39.900160,0.011765,0.614286,0.968067,1.051093,0.070252,0.955294,1.038319
2025-05-17,HUB_VINHLONG,35.687925,0.010523,0.276429,0.998648,1.002163,0.002974,0.998107,1.001622
2025-05-17,HUB_VITHANH,38.547929,0.011367,0.337857,0.993002,1.011198,0.015397,0.990202,1.008398
2025-05-18,HUB_LONGXUYEN,49.454884,0.014583,0.105429,0.977580,1.035872,0.049324,0.968612,1.026904
2025-05-18,HUB_SOCTRANG,54.174007,0.015974,0.585714,0.922624,1.123802,0.170227,0.891674,1.092851
2025-05-18,HUB_VINHLONG,48.321113,0.014249,0.263571,0.966165,1.054135,0.074436,0.952632,1.040601
2025-05-18,HUB_VITHANH,52.423382,0.015458,0.322143,0.950697,1.078885,0.108467,0.930976,1.059164
2025-05-19,HUB_LONGXUYEN,44.592118,0.013149,0.100286,1.014133,1.000000,0.000000,1.000000,1.000000
2025-05-19,HUB_SOCTRANG,49.161010,0.014496,0.557143,0.937656,1.099750,0.137156,0.912719,1.074812
2025-05-19,HUB_VINHLONG,43.756726,0.012903,0.250714,1.000629,1.000000,0.000000,1.000000,1.000000
2025-05-19,HUB_VITHANH,47.256218,0.013934,0.306429,0.964955,1.056071,0.077098,0.950938,1.042054
2025-05-20,HUB_LONGXUYEN,46.082447,0.013588,0.095143,0.986889,1.020978,0.028845,0.981644,1.015733
2025-05-20,HUB_SOCTRANG,50.531065,0.014900,0.528571,0.936822,1.101085,0.138991,0.911551,1.075813
2025-05-20,HUB_VINHLONG,45.191137,0.013326,0.237857,0.976260,1.037984,0.052228,0.966764,1.028488
2025-05-20,HUB_VITHANH,48.961051,0.014437,0.290714,0.962132,1.060589,0.083310,0.946985,1.045442
2025-05-21,HUB_LONGXUYEN,41.281811,0.012173,0.090000,1.015196,1.000000,0.000000,1.000000,1.000000
2025-05-21,HUB_SOCTRANG,44.722335,0.013187,0.500000,0.978154,1.034954,0.048062,0.969415,1.026215
2025-05-21,HUB_VINHLONG,40.242877,0.011867,0.225000,1.003089,1.000000,0.000000,1.000000,1.000000
2025-05-21,HUB_VITHANH,43.927690,0.012953,0.275000,0.998437,1.002501,0.003440,0.997811,1.001876
2025-05-22,HUB_LONGXUYEN,43.976375,0.012967,0.090000,1.015085,1.000000,0.000000,1.000000,1.000000
2025-05-22,HUB_SOCTRANG,47.161899,0.013907,0.500000,0.947768,1.083571,0.114909,0.926876,1.062678
2025-05-22,HUB_VINHLONG,43.054765,0.012696,0.225000,1.002973,1.000000,0.000000,1.000000,1.000000
2025-05-22,HUB_VITHANH,47.046520,0.013873,0.275000,0.968305,1.050712,0.069729,0.955627,1.038034
2025-05-23,HUB_LONGXUYEN,59.129645,0.017436,0.090000,0.954920,1.072128,0.099176,0.936888,1.054096
2025-05-23,HUB_SOCTRANG,64.436878,0.019001,0.500000,0.904828,1.152276,0.209379,0.866759,1.114207
2025-05-23,HUB_VINHLONG,57.748199,0.017028,0.225000,0.946204,1.086074,0.118352,0.924685,1.064555
2025-05-23,HUB_VITHANH,63.291563,0.018663,0.275000,0.927924,1.115321,0.158566,0.899094,1.086491
2025-05-24,HUB_LONGXUYEN,54.066872,0.015943,0.090000,0.967505,1.051993,0.071490,0.954506,1.038995
2025-05-24,HUB_SOCTRANG,59.608153,0.017577,0.500000,0.916830,1.133071,0.182973,0.883563,1.099803
2025-05-24,HUB_VINHLONG,53.021263,0.015634,0.225000,0.957954,1.067274,0.092502,0.941135,1.050456
2025-05-24,HUB_VITHANH,57.560954,0.016973,0.275000,0.942169,1.092529,0.127228,0.919037,1.069397
2025-05-25,HUB_LONGXUYEN,62.470861,0.018421,0.090000,0.946615,1.085417,0.117448,0.925260,1.064063
2025-05-25,HUB_SOCTRANG,69.149968,0.020390,0.500000,0.893112,1.171021,0.235153,0.850357,1.128265
2025-05-25,HUB_VINHLONG,61.628368,0.018172,0.225000,0.936559,1.101506,0.139571,0.911182,1.076130
2025-05-25,HUB_VITHANH,67.072590,0.019778,0.275000,0.918526,1.130359,0.179243,0.885936,1.097769
2025-05-26,HUB_LONGXUYEN,57.641851,0.016997,0.090000,0.958618,1.066211,0.091040,0.942065,1.049658
2025-05-26,HUB_SOCTRANG,63.553375,0.018740,0.500000,0.907024,1.148762,0.204548,0.869833,1.111572
2025-05-26,HUB_VINHLONG,56.432868,0.016640,0.225000,0.949473,1.080843,0.111159,0.929263,1.060632
2025-05-26,HUB_VITHANH,61.980787,0.018276,0.275000,0.931183,1.110108,0.151398,0.903656,1.082581
2025-05-27,HUB_LONGXUYEN,67.362585,0.019863,0.090000,0.934455,1.104872,0.144199,0.908237,1.078654
2025-05-27,HUB_SOCTRANG,74.354047,0.021925,0.500000,0.880176,1.191718,0.263612,0.832247,1.143789
2025-05-27,HUB_VINHLONG,65.886581,0.019428,0.225000,0.925974,1.118442,0.162857,0.896364,1.088831
2025-05-27,HUB_VITHANH,72.267156,0.021310,0.275000,0.905614,1.151018,0.207650,0.867859,1.113264
2025-05-28,HUB_LONGXUYEN,52.705240,0.015541,0.090000,0.970889,1.046577,0.064044,0.959245,1.034933
2025-05-28,HUB_SOCTRANG,58.078952,0.017126,0.500000,0.920632,1.126989,0.174610,0.888884,1.095242
2025-05-28,HUB_VINHLONG,50.956185,0.015026,0.225000,0.963087,1.059061,0.081209,0.948322,1.044296
2025-05-28,HUB_VITHANH,55.692551,0.016422,0.275000,0.946814,1.085098,0.117010,0.925539,1.063824
2025-05-29,HUB_LONGXUYEN,61.429886,0.018114,0.090000,0.949202,1.081277,0.111755,0.928883,1.060957
2025-05-29,HUB_SOCTRANG,67.835310,0.020003,0.500000,0.896380,1.165792,0.227964,0.854932,1.124344
2025-05-29,HUB_VINHLONG,60.213466,0.017755,0.225000,0.940076,1.095879,0.131833,0.916106,1.071909
2025-05-29,HUB_VITHANH,65.397005,0.019284,0.275000,0.922691,1.123695,0.170080,0.891767,1.092771
2025-05-30,HUB_LONGXUYEN,56.882505,0.016773,0.090000,0.960506,1.063191,0.086888,0.944708,1.047393
2025-05-30,HUB_SOCTRANG,62.855617,0.018534,0.500000,0.908758,1.145987,0.200732,0.872261,1.109490
2025-05-30,HUB_VINHLONG,56.652044,0.016705,0.225000,0.948929,1.081714,0.112357,0.928500,1.061286
2025-05-30,HUB_VITHANH,60.271724,0.017772,0.275000,0.935431,1.103310,0.142052,0.909603,1.077483
2025-05-31,HUB_LONGXUYEN,79.157421,0.023341,0.090000,0.905136,1.151782,0.208700,0.867191,1.113836
2025-05-31,HUB_SOCTRANG,87.062853,0.025672,0.500000,0.848586,1.242263,0.333112,0.788020,1.180000
2025-05-31,HUB_VINHLONG,78.896511,0.023264,0.225000,0.893635,1.170184,0.234003,0.851089,1.127638
2025-05-31,HUB_VITHANH,83.626675,0.024659,0.275000,0.877377,1.196197,0.269771,0.828328,1.147148
2025-06-01,HUB_LONGXUYEN,70.535808,0.020799,0.090000,0.926567,1.117492,0.161552,0.897194,1.088119
2025-06-01,HUB_SOCTRANG,77.458146,0.022840,0.500000,0.872460,1.204064,0.280587,0.821444,1.153048
2025-06-01,HUB_VINHLONG,70.510312,0.020792,0.225000,0.914481,1.136831,0.188143,0.880273,1.102623
2025-06-01,HUB_VITHANH,73.692304,0.021730,0.275000,0.902071,1.156686,0.215444,0.862900,1.117515
2025-06-02,HUB_LONGXUYEN,84.827663,0.025013,0.090000,0.891042,1.174333,0.239708,0.847458,1.130750
2025-06-02,HUB_SOCTRANG,91.970247,0.027119,0.500000,0.836387,1.261781,0.359948,0.770942,1.180000
2025-06-02,HUB_VINHLONG,83.349308,0.024577,0.225000,0.882566,1.187894,0.258354,0.835593,1.140920
2025-06-02,HUB_VITHANH,88.596682,0.026125,0.275000,0.865023,1.215963,0.296950,0.811032,1.161973
2025-06-03,HUB_LONGXUYEN,64.258118,0.018948,0.090000,0.942172,1.092525,0.127222,0.919041,1.069394
2025-06-03,HUB_SOCTRANG,69.507478,0.020496,0.500000,0.892223,1.172443,0.237108,0.849113,1.129332
2025-06-03,HUB_VINHLONG,63.177278,0.018629,0.225000,0.932709,1.107666,0.148041,0.905792,1.080750
2025-06-03,HUB_VITHANH,67.156852,0.019803,0.275000,0.918316,1.130694,0.179704,0.885643,1.098020
2025-06-04,HUB_LONGXUYEN,80.342315,0.023691,0.090000,0.902191,1.156494,0.215180,0.863067,1.117371
2025-06-04,HUB_SOCTRANG,87.188132,0.025709,0.500000,0.848274,1.242761,0.333797,0.787584,1.180000
2025-06-04,HUB_VINHLONG,78.908034,0.023268,0.225000,0.893606,1.170230,0.234066,0.851049,1.127673
2025-06-04,HUB_VITHANH,84.313619,0.024862,0.275000,0.875669,1.198929,0.273527,0.825937,1.149197
2025-06-05,HUB_LONGXUYEN,66.109673,0.019494,0.090000,0.937569,1.099889,0.137347,0.912597,1.074917
2025-06-05,HUB_SOCTRANG,71.625909,0.021121,0.500000,0.886958,1.180868,0.248693,0.841741,1.135651
2025-06-05,HUB_VINHLONG,64.783931,0.019103,0.225000,0.928715,1.114056,0.156827,0.900201,1.085542
2025-06-05,HUB_VITHANH,69.214339,0.020409,0.275000,0.913202,1.138877,0.190955,0.878483,1.104157
2025-06-06,HUB_LONGXUYEN,85.094106,0.025092,0.090000,0.890379,1.175393,0.241165,0.846531,1.131545
2025-06-06,HUB_SOCTRANG,92.393884,0.027244,0.500000,0.835334,1.263465,0.362265,0.769468,1.180000
2025-06-06,HUB_VINHLONG,82.686168,0.024382,0.225000,0.884215,1.185256,0.254727,0.837901,1.138942
2025-06-06,HUB_VITHANH,89.419051,0.026367,0.275000,0.862979,1.219234,0.301447,0.808170,1.164426
2025-06-07,HUB_LONGXUYEN,89.315681,0.026340,0.090000,0.879885,1.192184,0.264253,0.831839,1.144138
2025-06-07,HUB_SOCTRANG,97.023678,0.028610,0.500000,0.823826,1.281879,0.387584,0.753356,1.180000
2025-06-07,HUB_VINHLONG,86.605914,0.025538,0.225000,0.874471,1.200846,0.276163,0.824260,1.150634
2025-06-07,HUB_VITHANH,93.854274,0.027675,0.275000,0.851954,1.236874,0.325701,0.792736,1.177655
2025-06-08,HUB_LONGXUYEN,121.346410,0.036215,0.086143,0.800552,1.319116,0.438785,0.720773,1.180000
2025-06-08,HUB_SOCTRANG,132.347134,0.039025,0.478571,0.760000,1.350000,0.528000,0.680000,1.180000
2025-06-08,HUB_VINHLONG,117.995220,0.034793,0.215357,0.797314,1.324298,0.445909,0.716240,1.180000
2025-06-08,HUB_VITHANH,127.204062,0.037509,0.263214,0.770116,1.350000,0.505744,0.680000,1.180000
2025-06-09,HUB_LONGXUYEN,103.871197,0.031062,0.082286,0.844338,1.249059,0.342456,0.782074,1.180000
2025-06-09,HUB_SOCTRANG,114.284193,0.033699,0.457143,0.784778,1.344355,0.473489,0.698689,1.180000
2025-06-09,HUB_VINHLONG,101.790586,0.030015,0.205714,0.838462,1.258461,0.355383,0.773847,1.180000
2025-06-09,HUB_VITHANH,109.664045,0.032337,0.251429,0.814777,1.296357,0.407491,0.740687,1.180000
2025-06-10,HUB_LONGXUYEN,79.004903,0.023727,0.078429,0.906497,1.149605,0.205707,0.869095,1.112204
2025-06-10,HUB_SOCTRANG,86.749380,0.025580,0.435714,0.855150,1.231759,0.318669,0.797211,1.173819
2025-06-10,HUB_VINHLONG,76.902035,0.022676,0.196071,0.901196,1.158086,0.217368,0.861675,1.118565
2025-06-10,HUB_VITHANH,83.219735,0.024539,0.239643,0.881571,1.189487,0.260545,0.834199,1.142115
2025-06-11,HUB_LONGXUYEN,75.098702,0.022144,0.074571,0.916614,1.133418,0.183450,0.883259,1.100064
2025-06-11,HUB_SOCTRANG,83.141223,0.024516,0.414286,0.866048,1.214323,0.294695,0.812467,1.160742
2025-06-11,HUB_VINHLONG,74.260680,0.021897,0.186429,0.908630,1.146192,0.201015,0.872082,1.109644
2025-06-11,HUB_VITHANH,80.188824,0.023645,0.227857,0.890165,1.175735,0.241636,0.846232,1.131802
2025-06-12,HUB_LONGXUYEN,79.301670,0.023759,0.070714,0.906461,1.149663,0.205786,0.869045,1.112247
2025-06-12,HUB_SOCTRANG,87.274831,0.025735,0.392857,0.857702,1.227678,0.313057,0.800782,1.170758
2025-06-12,HUB_VINHLONG,78.108714,0.023032,0.176786,0.899932,1.160108,0.220149,0.859905,1.120081
2025-06-12,HUB_VITHANH,83.951587,0.024755,0.216071,0.881873,1.189003,0.259880,0.834622,1.141753
2025-06-13,HUB_LONGXUYEN,93.805755,0.028289,0.066857,0.870719,1.206849,0.284417,0.819007,1.155137
2025-06-13,HUB_SOCTRANG,103.937234,0.030648,0.371429,0.818212,1.290861,0.399934,0.745497,1.180000
2025-06-13,HUB_VINHLONG,92.907602,0.027396,0.167143,0.864014,1.217577,0.299169,0.809620,1.163183
2025-06-13,HUB_VITHANH,99.364840,0.029300,0.204286,0.844620,1.248607,0.341835,0.782469,1.180000
2025-06-14,HUB_LONGXUYEN,94.520982,0.028500,0.063000,0.869289,1.209138,0.287565,0.817004,1.156853
2025-06-14,HUB_SOCTRANG,103.695531,0.030577,0.350000,0.820741,1.286814,0.394369,0.749038,1.180000
2025-06-14,HUB_VINHLONG,92.447748,0.027260,0.157500,0.866025,1.214360,0.294745,0.812435,1.160770
2025-06-14,HUB_VITHANH,99.489920,0.029337,0.192500,0.845370,1.247408,0.340185,0.783518,1.180000
2025-06-15,HUB_LONGXUYEN,102.266407,0.030854,0.059143,0.850373,1.239403,0.329179,0.790522,1.179552
2025-06-15,HUB_SOCTRANG,112.771328,0.033253,0.328571,0.800110,1.319824,0.439758,0.720154,1.180000
2025-06-15,HUB_VINHLONG,100.325603,0.029583,0.147857,0.847311,1.244303,0.335916,0.786235,1.180000
2025-06-15,HUB_VITHANH,107.898883,0.031816,0.180714,0.825529,1.279154,0.383837,0.755740,1.180000
2025-06-16,HUB_LONGXUYEN,101.999571,0.030523,0.055286,0.851419,1.237730,0.326879,0.791986,1.178297
2025-06-16,HUB_SOCTRANG,111.872871,0.032988,0.307143,0.804272,1.313165,0.430602,0.725980,1.180000
2025-06-16,HUB_VINHLONG,99.838158,0.029439,0.138214,0.849390,1.240975,0.331341,0.789147,1.180000
2025-06-16,HUB_VITHANH,107.730659,0.031767,0.168929,0.827007,1.276788,0.380584,0.757810,1.180000
2025-06-17,HUB_LONGXUYEN,108.593021,0.032467,0.051429,0.835376,1.263398,0.362172,0.769527,1.180000
2025-06-17,HUB_SOCTRANG,119.382431,0.035203,0.285714,0.787534,1.339946,0.467426,0.702547,1.180000
2025-06-17,HUB_VINHLONG,106.137453,0.031297,0.128571,0.834600,1.264640,0.363880,0.768440,1.180000
2025-06-17,HUB_VITHANH,115.112350,0.033943,0.157143,0.809719,1.304449,0.418617,0.733607,1.180000
2025-06-18,HUB_LONGXUYEN,91.015848,0.027343,0.047571,0.879407,1.192948,0.265304,0.831170,1.144711
2025-06-18,HUB_SOCTRANG,99.381658,0.029305,0.264286,0.839179,1.257314,0.353807,0.774850,1.180000
2025-06-18,HUB_VINHLONG,88.120009,0.025984,0.118929,0.880254,1.191593,0.263441,0.832356,1.143695
2025-06-18,HUB_VITHANH,95.716571,0.028224,0.145357,0.858993,1.225612,0.310216,0.802590,1.169209
2025-06-19,HUB_LONGXUYEN,76.887740,0.023177,0.043714,0.914873,1.136203,0.187279,0.880822,1.102152
2025-06-19,HUB_SOCTRANG,84.150067,0.024813,0.242857,0.878969,1.193650,0.266269,0.830556,1.145237
2025-06-19,HUB_VINHLONG,74.301721,0.021910,0.109286,0.915471,1.135247,0.185965,0.881659,1.101435
2025-06-19,HUB_VITHANH,80.403934,0.023709,0.133571,0.898116,1.163014,0.224144,0.857363,1.122260
2025-06-20,HUB_LONGXUYEN,63.957947,0.019442,0.039857,0.947349,1.084241,0.115832,0.926289,1.063181
2025-06-20,HUB_SOCTRANG,70.177748,0.020693,0.221429,0.915629,1.134994,0.185617,0.881880,1.101246
2025-06-20,HUB_VINHLONG,62.343074,0.018383,0.099643,0.946064,1.086297,0.118659,0.924490,1.064723
2025-06-20,HUB_VITHANH,66.317851,0.019555,0.121786,0.934191,1.105294,0.144779,0.907868,1.078971
2025-06-21,HUB_LONGXUYEN,87.606788,0.026247,0.036000,0.888936,1.177703,0.244342,0.844510,1.133277
2025-06-21,HUB_SOCTRANG,96.209757,0.028370,0.200000,0.852849,1.235442,0.323733,0.793988,1.176581
2025-06-21,HUB_VINHLONG,86.187873,0.025414,0.090000,0.887661,1.179743,0.247147,0.842725,1.134807
2025-06-21,HUB_VITHANH,91.778524,0.027063,0.110000,0.871964,1.204858,0.281680,0.820749,1.153644
2025-06-22,HUB_LONGXUYEN,125.560173,0.037492,0.036000,0.794586,1.328662,0.451910,0.712421,1.180000
2025-06-22,HUB_SOCTRANG,138.224935,0.040759,0.200000,0.760000,1.350000,0.528000,0.680000,1.180000
2025-06-22,HUB_VINHLONG,123.816685,0.036510,0.090000,0.794126,1.329399,0.452924,0.711776,1.180000
2025-06-22,HUB_VITHANH,133.103947,0.039249,0.110000,0.769240,1.350000,0.507672,0.680000,1.180000
2025-06-23,HUB_LONGXUYEN,119.682125,0.035764,0.036000,0.809197,1.305285,0.419767,0.732875,1.180000
2025-06-23,HUB_SOCTRANG,132.624473,0.039107,0.200000,0.762332,1.350000,0.522870,0.680000,1.180000
2025-06-23,HUB_VINHLONG,117.889157,0.034762,0.090000,0.808860,1.305824,0.420508,0.732404,1.180000
2025-06-23,HUB_VITHANH,127.372028,0.037558,0.110000,0.783488,1.346419,0.476326,0.696883,1.180000
2025-06-24,HUB_LONGXUYEN,95.313707,0.028277,0.036000,0.869812,1.208301,0.286413,0.817737,1.156225
2025-06-24,HUB_SOCTRANG,105.500095,0.031109,0.200000,0.829756,1.272391,0.374538,0.761658,1.180000
2025-06-24,HUB_VINHLONG,94.642221,0.027907,0.090000,0.866645,1.213367,0.293380,0.813303,1.160026
2025-06-24,HUB_VITHANH,101.536269,0.029940,0.110000,0.847709,1.243666,0.335041,0.786792,1.180000
2025-06-25,HUB_LONGXUYEN,93.496046,0.027687,0.036000,0.874338,1.201059,0.276457,0.824073,1.150795
2025-06-25,HUB_SOCTRANG,102.976478,0.030365,0.200000,0.836029,1.262354,0.360737,0.770440,1.180000
2025-06-25,HUB_VINHLONG,92.614328,0.027309,0.090000,0.871686,1.205302,0.282291,0.820361,1.153977
2025-06-25,HUB_VITHANH,99.126369,0.029230,0.110000,0.853699,1.234082,0.321862,0.795179,1.175561
2025-06-26,HUB_LONGXUYEN,79.542412,0.023659,0.036000,0.909011,1.145583,0.200176,0.872615,1.109187
2025-06-26,HUB_SOCTRANG,86.964239,0.025643,0.200000,0.875831,1.198671,0.273172,0.826163,1.149003
2025-06-26,HUB_VINHLONG,78.714222,0.023211,0.090000,0.906238,1.150019,0.206276,0.868733,1.112514
2025-06-26,HUB_VITHANH,84.182681,0.024823,0.110000,0.890845,1.174648,0.240141,0.847183,1.130986
2025-06-27,HUB_LONGXUYEN,83.733860,0.024861,0.036000,0.898597,1.162245,0.223087,0.858035,1.121684
2025-06-27,HUB_SOCTRANG,91.592423,0.027008,0.200000,0.864326,1.217078,0.298482,0.810057,1.162808
2025-06-27,HUB_VINHLONG,81.278135,0.023967,0.090000,0.899865,1.160216,0.220297,0.859811,1.120162
2025-06-27,HUB_VITHANH,88.524352,0.026103,0.110000,0.880053,1.191916,0.263884,0.832074,1.143937
2025-06-28,HUB_LONGXUYEN,49.200520,0.014678,0.036000,0.984437,1.024901,0.034238,0.978212,1.018675
2025-06-28,HUB_SOCTRANG,53.785573,0.015860,0.200000,0.958304,1.066714,0.091732,0.941625,1.050035
2025-06-28,HUB_VINHLONG,47.447316,0.013991,0.090000,0.983959,1.025666,0.035290,0.977543,1.019249
2025-06-28,HUB_VITHANH,51.471138,0.015177,0.110000,0.972157,1.044549,0.061255,0.961020,1.033412
2025-06-29,HUB_LONGXUYEN,58.961314,0.017401,0.036000,0.960196,1.063686,0.087568,0.944275,1.047765
2025-06-29,HUB_SOCTRANG,64.879285,0.019131,0.200000,0.930728,1.110835,0.152399,0.903019,1.083127
2025-06-29,HUB_VINHLONG,58.121949,0.017139,0.090000,0.957425,1.068120,0.093666,0.940395,1.051090
2025-06-29,HUB_VITHANH,62.266485,0.018361,0.110000,0.945323,1.087484,0.120290,0.923452,1.065613
2025-06-30,HUB_LONGXUYEN,86.517377,0.025825,0.036000,0.891658,1.173348,0.238353,0.848321,1.130011
2025-06-30,HUB_SOCTRANG,96.099907,0.028337,0.200000,0.853122,1.235005,0.323132,0.794371,1.176254
2025-06-30,HUB_VINHLONG,86.079931,0.025383,0.090000,0.887929,1.179314,0.246557,0.843100,1.134485
2025-06-30,HUB_VITHANH,91.909206,0.027101,0.110000,0.871639,1.205378,0.282395,0.820294,1.154033
2025-07-01,HUB_LONGXUYEN,107.899304,0.032561,0.036000,0.838448,1.258484,0.355415,0.773827,1.180000
2025-07-01,HUB_SOCTRANG,119.360510,0.035196,0.200000,0.795302,1.327516,0.450335,0.713423,1.180000
2025-07-01,HUB_VINHLONG,106.522705,0.031411,0.090000,0.837114,1.260618,0.358350,0.771959,1.180000
2025-07-01,HUB_VITHANH,114.801330,0.033852,0.110000,0.814735,1.296424,0.407582,0.740629,1.180000
2025-07-02,HUB_LONGXUYEN,125.348044,0.054508,0.036000,0.792723,1.331644,0.456010,0.709812,1.180000
2025-07-02,HUB_SOCTRANG,137.952117,0.040678,0.200000,0.760000,1.350000,0.528000,0.680000,1.180000
2025-07-02,HUB_VINHLONG,122.829107,0.036219,0.090000,0.796580,1.325471,0.447523,0.715213,1.180000
2025-07-02,HUB_VITHANH,132.817175,0.039164,0.110000,0.769953,1.350000,0.506104,0.680000,1.180000
2025-07-03,HUB_LONGXUYEN,110.519430,0.065076,0.036000,0.827491,1.276015,0.379520,0.758487,1.180000
2025-07-03,HUB_SOCTRANG,120.865645,0.035640,0.200000,0.791561,1.333502,0.458566,0.708185,1.180000
2025-07-03,HUB_VINHLONG,107.805069,0.031789,0.090000,0.833926,1.265718,0.365363,0.767497,1.180000
2025-07-03,HUB_VITHANH,116.369907,0.034314,0.110000,0.810836,1.302662,0.416160,0.735171,1.180000
2025-07-04,HUB_LONGXUYEN,115.003008,0.080223,0.036000,0.814410,1.296944,0.408297,0.740174,1.180000
2025-07-04,HUB_SOCTRANG,126.156646,0.037200,0.200000,0.778409,1.350000,0.487500,0.689773,1.180000
2025-07-04,HUB_VINHLONG,112.417606,0.033149,0.090000,0.822461,1.284063,0.390587,0.751445,1.180000
2025-07-04,HUB_VITHANH,121.475459,0.035820,0.110000,0.798145,1.322968,0.444081,0.717403,1.180000
2025-07-05,HUB_LONGXUYEN,111.524537,0.078509,0.036000,0.823153,1.282955,0.389063,0.752415,1.180000
2025-07-05,HUB_SOCTRANG,121.978457,0.035968,0.200000,0.788795,1.337928,0.464651,0.704313,1.180000
2025-07-05,HUB_VINHLONG,109.222000,0.032207,0.090000,0.830404,1.271354,0.373111,0.762566,1.180000
2025-07-05,HUB_VITHANH,117.775433,0.034729,0.110000,0.807342,1.308252,0.423847,0.730279,1.180000
2025-07-06,HUB_LONGXUYEN,126.434283,0.083847,0.036000,0.785960,1.342464,0.470888,0.700344,1.180000
2025-07-06,HUB_SOCTRANG,138.025812,0.040700,0.200000,0.760000,1.350000,0.528000,0.680000,1.180000
2025-07-06,HUB_VINHLONG,124.187523,0.036619,0.090000,0.793204,1.330874,0.454952,0.710485,1.180000
2025-07-06,HUB_VITHANH,133.609152,0.039398,0.110000,0.767984,1.350000,0.510435,0.680000,1.180000
2025-07-07,HUB_LONGXUYEN,149.391178,0.096127,0.036000,0.760000,1.350000,0.528000,0.680000,1.180000
2025-07-07,HUB_SOCTRANG,163.540047,0.048223,0.200000,0.760000,1.350000,0.528000,0.680000,1.180000
2025-07-07,HUB_VINHLONG,146.212079,0.043114,0.090000,0.760000,1.350000,0.528000,0.680000,1.180000
2025-07-07,HUB_VITHANH,157.367268,0.046403,0.110000,0.760000,1.350000,0.528000,0.680000,1.180000
2025-07-08,HUB_LONGXUYEN,139.215621,0.093899,0.034971,0.760000,1.350000,0.528000,0.680000,1.180000
2025-07-08,HUB_SOCTRANG,152.751865,0.045042,0.194286,0.760000,1.350000,0.528000,0.680000,1.180000
2025-07-08,HUB_VINHLONG,136.349134,0.040206,0.087429,0.763205,1.350000,0.520949,0.680000,1.180000
2025-07-08,HUB_VITHANH,146.643671,0.043241,0.106857,0.760000,1.350000,0.528000,0.680000,1.180000
2025-07-09,HUB_LONGXUYEN,140.672813,0.092275,0.033943,0.760000,1.350000,0.528000,0.680000,1.180000
2025-07-09,HUB_SOCTRANG,154.694525,0.045615,0.188571,0.760000,1.350000,0.528000,0.680000,1.180000
2025-07-09,HUB_VINHLONG,137.557684,0.040562,0.084857,0.760432,1.350000,0.527049,0.680000,1.180000
2025-07-09,HUB_VITHANH,148.846773,0.043891,0.103714,0.760000,1.350000,0.528000,0.680000,1.180000
2025-07-10,HUB_LONGXUYEN,143.721848,0.093404,0.032914,0.760000,1.350000,0.528000,0.680000,1.180000
